step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
21,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,19615.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
22,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,20770.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
23,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,21912.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
24,"CREATE INDEX IDX_customer_16 ON CUSTOMER (C_W_ID,C_D_ID,C_ID);","order_line_fillfactor = 90,oorder_fillfactor = 90,customer_fillfactor = 30,enable_parallel_hash = off,stock_fillfactor = 30,shared_buffers = '32GB'",22867.0,8142.067787756644,7658.526169201371,7163.447216599422
25,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,22867.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
26,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,23960.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
27,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,25019.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
28,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,25999.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
29,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,27076.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
30,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,28071.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
31,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,28824.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
32,"CREATE INDEX IDX_district_2 ON DISTRICT (D_W_ID,D_ID);",item_fillfactor = 90,28800.0,3778.9388471543107,3433.4373136388326,3424.4112309845727
